id,genres,app_name,release_date
498050,Casual,Mystery Of Rivenhallows,2016-07-26
764661,Massively Multiplayer,BattleRush - German AT Infantry DLC,2017-12-08
43500,Strategy,M.U.D. TV,2010-04-19
568610,Indie,VERSUS: The Elite Trials,2016-12-16
538060,Casual,Doodle God: 8-bit Mania - Collector's Item,2016-11-18
306260,Strategy,Selknam Defense,2014-07-25
323380,Action,The Magic Circle,2015-07-09
434170,Indie,The Jackbox Party Pack 3,2016-10-17
309900,Early Access,Super Sky Arena,2015-10-05
61520,Strategy,Age of Wonders Shadow Magic,Oct 2010
67370,Action,The Darkness II,2012-02-06
42960,Strategy,Victoria II,2010-08-30
461490,Indie,Kaboom Monsters,2016-07-07
365070,Indie,One Manga Day,2014-06-20
15000,Action,Tom Clancy's Rainbow Six Lockdown™,2006-02-14
371420,Racing,Teddy Floppy Ear - The Race,2015-05-22
302260,Action,Truffle Saga,2014-06-06
436480,Early Access,Soup: the Game,2016-03-14
264240,Action,CONSORTIUM,2014-01-08
606720,Action,Cosmic Kites,2017-09-07
591050,Strategy,JET HERO 6000 STAR,2017-02-17
267770,Indie,Talisman - Character Pack #5 - Martyr,2014-04-25
335560,Indie,Light Bound,2015-04-23
602740,Strategy,VoidExpanse: Soundtrack Complete,2017-03-07
632300,Indie,Hobo: Tough Life,2017-07-25
244064,Simulation,Rise of Flight: Bloody April,2013-09-05
634040,Casual,Caveman Warriors - Soundtrack,2017-09-22
271429,Casual,Rocksmith® 2014 – R.E.M. - “The One I Love”,2014-02-04
501630,Audio Production,CyberLink PowerDirector 15 Ultra,2016-11-28
455221,Web Publishing,RPG Maker MV - Pop! Horror City: Character Pack 1,2016-03-25
654600,Indie,PowBall Renaissance,2015-12-31
353620,Simulation,FSX: Steam Edition - Piper PA-28RT-201 Arrow IV Add-On,2015-03-17
581750,Adventure,Origin Of Destiny - Donation #2,2017-07-11
209670,Strategy,Cortex Command,2012-09-28
620470,Action,Gloom Official Soundtrack,2017-04-13
334370,Adventure,From Earth,2016-03-10
454791,Casual,Seduce Me the Otome Music Soundtrack,2015-02-21
554150,Indie,Frequent Flyer,2017-01-20
334791,Racing,Project CARS - Renault Sport Car Pack,2015-12-21
456802,RPG,Survarium - Vepr 'Molot' Pack,2016-03-23
345660,Sports,RIDE,2015-03-27
221100,Early Access,DayZ,2013-12-16
246010,Casual,Farming Simulator 2013: Marshall Trailers,2014-04-02
489330,Action,The Lady - Wallpaper Pack,2016-06-16
340260,Indie,Ave Caesar!!!,2015-08-15
12650,Casual,Fetch It Again,2008-09-09
498900,Indie,Fantasy Grounds - D&D Tokens Volume 2,2016-07-05
767570,Indie,Caveblazers - Arena Mode,2017-12-15
465870,Action,SHOCK TROOPERS 2nd Squad,2016-09-28
448180,Simulation,Train Simulator: DB BR 114 Loco Add-On,2016-11-10
522940,Action,GUN GODZ,2016-08-29
745180,Strategy,Bike of the Wild,2017-11-15
492100,Indie,Lord of Djinn,2016-04-03
604450,Indie,Another Adventure,2017-03-10
475420,Casual,"Resette's Prescription ~Book of memory, Swaying scale~ Atelier Book",2016-05-31
709190,Strategy,God of Failure,2017-12-19
577730,Simulation,Idle Evolution,2017-04-03
80010,Action,APOX: Legend,2011-05-16
213210,Action,Borderlands 2: Mr. Torgue’s Campaign of Carnage,2012-11-20
549111,Casual,Magi Trials - Wallpapers,2016-11-17
610694,Simulation,Tabletop Simulator - The Great Dinosaur Rush,2017-08-25
666960,Action,Cowboy's Adventure,2017-06-29
770590,Indie,SpaceDweller - Original Soundtrack,2017-12-14
443690,Casual,FortressCraft Evolved: Skin Pack #1,2016-03-08
355520,RPG,The Albino Hunter,2015-03-10
340440,Action,Grand Class Melee 2,2015-02-02
438040,Casual,Shakes and Fidget,2016-02-24
258399,Casual,Rocksmith® 2014 – Golden Bomber - “Earphone”,2013-12-17
425370,Casual,Arvale - Deluxe Contents,2016-02-19
705200,Indie,Blanco Original Soundtrack,2017-09-18
718650,Early Access,Driftland: The Magic Revival,2017-11-29
115800,Indie,Owlboy,2016-11-01
18522,Strategy,Defense Grid: The Awakening - You Monster DLC,2011-12-07
547070,Indie,Particle Fleet: Emergence - Corporate Bonus,2016-11-03
355280,Casual,Brave Furries,2014-05-18
292160,Strategy,UFO: Aftermath,2003-10-03
436090,Strategy,Factorio - Soundtrack,2016-02-25
337130,Adventure,Bosch's Damnation,2014-03-14
461030,Indie,A Long Way Home,2016-05-27
759140,Indie,Purrfect Date Original Soundtrack,2017-12-15
589130,RPG,Fantasy Grounds - Mythic Monsters #26: Bugs (PFRPG),2017-02-01
259450,Action,Drifter,2014-03-04
640140,Simulation,Expansion - Crusader Kings II: Jade Dragon,2017-11-16
449480,Strategy,Overfall Soundtrack,2016-03-01
391260,RPG,Labyronia RPG,2015-08-14
403210,Indie,Over The Hills And Far Away Demo,2015-09-14
422300,Indie,Element,2015-12-14
412930,Simulation,Farm Mania: Hot Vacation,2015-10-23
637693,Casual,Rocksmith® 2014 Edition – Remastered – Thin Lizzy - “Cowboy Song”,2017-07-05
413500,Indie,Rocket Fist,2016-05-12
711020,Action,Fractured Space - Starter Pack,2017-10-03
640590,Action,The LEGO® NINJAGO® Movie Video Game,2017-09-22
528300,Indie,Soulless: Ray Of Hope,2016-10-18
437390,Action,HoPiKo,2017-01-06
327176,Adventure,LEGO Batman 3: Beyond Gotham DLC: The Squad,2015-03-03
539440,Simulation,Citalis,2016-11-03
2400,RPG,The Ship: Murder Party,2006-07-11
37400,Adventure,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",2009-06-22
733520,Strategy,LOGistICAL: Switzerland,2017-11-08
570780,RPG,古剑奇谭(GuJian),2010-07-10
760130,Strategy,Frontiers.io - Expansion Pack 4,2017-11-27
331300,Action,Depth Hunter 2: Scuba Kids - Hidden Treasures,2014-12-22
261980,Adventure,Half-Life: Before,2009-03-05
452980,Strategy,Panzer Corps: U.S. Corps '42,2016-05-26
614170,Design &amp; Illustration,"Learning Punch! Software®: Training, Tools & Tutorials for V19 - Windows Version - by Patricia Gamburgo",2017-05-03
560740,Casual,Shtriga: Summer Camp,2014-01-20
456110,Design &amp; Illustration,Qubicle Voxelizer Module,2016-04-21
270942,Animation &amp; Modeling,Axis Game Factory's AGFPRO BattleMat Multi-Player DLC,2014-11-24
464680,Indie,Day D - Ice Age,2016-08-05
553070,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: England,2016-11-11
524176,Indie,Command Ops 2: Highway to the Reich Vol. 1,2015-04-01
745710,Indie,SMACKHEAD,2017-12-13
342793,Simulation,Rocksmith® 2014 – Flogging Molly - “Drunken Lullabies”,2015-03-17
727990,Action,Injustice™ 2 - Raiden,2017-11-14
10680,Action,Aliens vs. Predator™,2010-02-16
482990,Adventure,Heirs And Graces,2016-07-27
298480,Action,Victory At Sea,2014-08-08
12310,Adventure,Culpa Innata,2007-10-23
320820,Adventure,Toren,2015-05-11
578740,Adventure,SECLUSION,2017-02-10
507300,Sports,Club Manager 2017,2017-03-24
438850,Sports,MXGP2 - Cairoli Replica Equipment,2016-04-07
309920,Action,Roundabout Deluxe Edition Content,2014-09-18
597076,Action,Watch_Dogs® 2 - Mega Pack,2017-04-25
369270,Sports,Megatect,2015-11-04
619140,Early Access,Station 21 - Space Station Simulator,2017-04-08
742150,Indie,Heart of the House,2017-10-26
574620,Simulation,Word Killer: Zorgilonian Chronicles,2016-01-02
547530,Action,sZone - Hockey Mask,2016-10-31
466430,Indie,Choice of Alexandria,2016-06-10
651130,Strategy,Dungeon Defenders II - Gemtacular Pack,2017-06-20
378505,Action,One Piece Pirate Warriors 3 DLC Pack 2,2015-09-22
748500,Casual,Defense Clicker - Auto Clicker Pet (Ice Elemental),2017-11-08
370500,Action,The Blue Flamingo Soundtrack,2015-05-12
590236,Simulation,Rocksmith® 2014 Edition – Remastered – Live - “I Alone”,2017-06-13
441280,Action,Pharaoh Rebirth+,2016-03-17
215240,Action,Sleeping Dogs: Retro Triad Pack,2012-08-13
51030,Casual,Atlantis Sky Patrol,2006-08-23
538538,Action,emoj.io - Wacky Pack,2016-10-14
337120,Education,Axis Game Factory's AGFPRO - Drone Kombat FPS Multiplayer,2015-01-26
479200,Action,Champions of Odin,2017-08-25
641430,Indie,Caveblazers Soundtrack,2017-05-24
698355,Strategy,Dante (Character for Occult RERaise),2017-09-05
471730,Sports,Rocket Ski Racing,2016-10-13
686900,Indie,Bronze Age - HD Edition,2013-09-10
222617,Simulation,Train Simulator: Stevens Pass Route Add-On,2013-11-13
467850,Action,METAGAL,2016-05-23
709580,Casual,SUDOKU: CHAIN LEVEL PACK,2017-09-04
440740,Indie,Tap Tap Legions - Epic battles within 5 seconds!,2016-02-08
396930,Adventure,Tidal Affair: Before The Storm,2015-11-24
337420,Adventure,Final Dusk,2014-12-12
694520,Early Access,His Chuunibyou Cannot Be Cured!,2017-09-11
368340,Early Access,CrossCode,2015-05-15
205060,Action,BIT.TRIP CORE,2012-10-02
390409,Casual,Rocksmith® 2014 – Mötley Crüe - “Shout at the Devil”,2015-12-15
667960,Indie,Viewpoints,2017-08-03
333710,Indie,SOTW Bonus Content (Mp3+Wallpapers),2014-11-14
336040,RPG,Combat Monsters,2015-01-20
552140,Casual,CAGE,2016-11-14
485340,Adventure,The Orchard of Stray Sheep,2016-06-20
3700,Action,Sniper Elite,2005-10-18
593670,Action,Sponchies,2017-09-27
699240,Casual,Keyboard Killers,2017-09-21
666600,Action,Zombie Town,2017-08-01
259760,Action,Two Brothers,2013-12-03
289320,Adventure,"Fairy Tale About Father Frost, Ivan and Nastya",2000-12-20
767510,Simulation,Happy New Year Clicker - Artwork,2017-12-13
573512,RPG,MapleStory Cosmetic Pack,2017-06-19
524990,Simulation,Microcosmum: survival of cells - Soundtrack,2016-09-02
399760,Adventure,Bosch's Damnation Demo,2015-09-02
429870,Casual,XenoShyft - Grafting Lab,2016-03-29
431621,Action,Rabi-Ribi - Digital Artbook,2016-03-31
703460,Design &amp; Illustration,RPG Maker MV - Cinematic Drums,2017-11-09
348670,Indie,Immune - True Survival,2015-03-25
377840,RPG,FINAL FANTASY IX,2016-04-14
333380,Indie,SilverQuest: Gaiden,2014-12-29
413460,Simulation,Draft Day Sports College Basketball 3,2015-11-20
485010,Indie,RefRain - prism memories - Chronicle Visual Book,2016-06-09
468160,Strategy,Ancient Go,2017-05-30
457590,Casual,Luna Online: Reborn,2016-04-01
361520,Strategy,World of Cinema - Directors Cut,2015-04-24
308360,Indie,LogiGun,2012-08-01
524590,RPG,Fairy Fencer F ADF Veteran Fencer Armor Set | 上級フェンサー防具セット | 高階劍士防具套組,2017-02-14
234794,Action,Call of Duty®: Black Ops II - Rogue Personalization Pack,2013-08-22
308300,Simulation,Wildlife Park 2 - Domestic Animals,2012-11-09
204371,Indie,Castle Crashers - Pink Knight Pack,2012-09-26
358400,Action,Shadow Warrior (Classic),1997-05-13
435880,RPG,Fallout 4 - Wasteland Workshop,2016-04-11
726600,Sports,Drift Zone,2017-12-14
92000,Adventure,Hydrophobia: Prophecy,2011-05-09
565321,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: Snow & Ice,2016-12-09
276240,Casual,My Vet Practice - In the Country,2014-03-27
462603,Adventure,Raiders of the Broken Planet - Wardog Fury Campaign,2017-11-30
620210,Indie,Fatal Twelve,2018-01-31
666150,Strategy,Prehistoric Kingdom,Release Date TBA
318780,Indie,Dark Scavenger Demo,2014-08-22
274480,RPG,Drox Operative,2012-11-29
365120,Indie,Curse of the Crescent Isle DX,2015-08-21
528052,RPG,Tales of Berseria™ - High School Costumes Set,2017-02-07
423880,Free to Play,Carpe Diem,2015-11-30
307500,Casual,Heileen 3 Bonus Content,2014-07-17
367800,Indie,Diamond Deeps,2015-06-01
429820,Strategy,XenoShyft - NorTec Elite,2016-03-29
590217,Simulation,Rocksmith® 2014 Edition – Remastered – Grateful Dead - “Uncle John’s Band”,2017-05-16
529050,Indie,Clustertruck OST,2016-09-27
444250,Indie,Crown and Council,2017-01-27
29120,Indie,Yumsters 2: Around the World,2008-07-23
488991,Design &amp; Illustration,ePic Character Generator - Season #2: Female Fae,2016-07-18
509980,Indie,BIGFOOT,2017-01-30
329013,RPG,E-Book Crusader Kings II: Tales of Treachery,2014-12-16
666010,Strategy,Refract,2017-03-28
369950,Indie,Ongaku Rock Pack,2015-05-29
402910,Indie,Undead Blackout,2017-02-03
637758,Casual,Rocksmith® 2014 Edition – Remastered – Bachman-Turner Overdrive - “Takin’ Care of Business”,2017-10-17
441640,Sports,VALENS,2016-02-18
283230,Casual,Spoiler Alert,2014-06-30
748910,Casual,SpacePig,2008-12-30
491730,Action,Heavenly Battle,2016-06-15
463930,Indie,The Dweller,2016-05-19
438900,Sports,Pure Hold'em - Bold Card Deck,2016-09-14
641970,Simulation,Hartsfield–Jackson Atlanta  [KATL] airport for Tower!3D Pro,2017-05-25
661730,Action,Dawn of H'btakh,2016-04-29
371790,Strategy,Ramayana,2015-05-25
561120,Adventure,Disney's The Lion King,1994-12-08
248530,Simulation,Depth Hunter 2: Deep Dive,2014-08-20
316660,Indie,Toast Time,2014-08-27
602830,Early Access,Hexaball,2017-03-20
609791,Adventure,Female #1 + Starter Pack for Arcane (pre)Raise,2017-05-01
641740,Strategy,Fantasy Grounds - Weird Wars Rome: Half-Set Sun (Savage Worlds),2017-05-25
493340,Simulation,Planet Coaster,2016-11-17
662850,Adventure,Shattered God DEMO,2017-06-28
387160,Action,Mute Crimson+ Soundtrack,2015-08-20
506610,Simulation,Five Nights at Freddy's: Sister Location,2016-10-07
591980,Massively Multiplayer,Fishing Planet: Mighty Carp Pack,2017-09-11
434500,Strategy,BATTLE PIXELS,2016-01-14
616840,Free to Play,Warface - Crysis Female Nanosuit Pack,2017-04-13
347101,Indie,Fantasy Grounds - Fiery Dragon Counter Collection: Heroic 2,2015-01-29
3810,Action,BloodRayne,2003-09-09
224480,Action,Octodad: Dadliest Catch,2014-01-30
714830,Adventure,Legend of Hand - Collector's Extras,2017-09-27
277450,Strategy,Imperial Glory,2005-05-15
629310,Indie,Darkarta: A Broken Heart's Quest CE - Music Pack,2017-05-01
580320,Adventure,Ashworld,2017-09-19
750870,Indie,JumpBall 2,2017-11-21
526570,Indie,Doorways: Prelude - Artbook,2016-09-07
526301,Strategy,Gems of War - Starter Bundle,2016-10-28
373470,RPG,A Wizard's Lizard: Soul Thief,2016-04-05
329150,Casual,Vanguard Princess Lilith,2014-10-19
344850,Simulation,Big Pharma,2015-08-27
698810,Indie,Fantasy Grounds - Shaintar: Legends Unleashed (Savage Worlds),2017-08-23
503710,Strategy,Void,2016-08-16
235320,Indie,Original War,2001-06-15
6200,Strategy,Ghost Master®,2003-08-23
753950,Strategy,WWII英雄列伝 最強の虎　クルト・クニスペル,2017-12-13
590172,Simulation,Rocksmith® 2014 Edition – Remastered – Lagwagon - “May 16”,2017-03-28
348670,Adventure,Immune - True Survival,2015-03-25
347690,Sports,Natural Soccer,2015-02-02
556210,Simulation,FSX Steam Edition: Beechcraft® Duchess 76 Add-On,2017-05-04
684240,Action,Juanito Arcade Mayhem - Soundtrack,2017-08-03
616990,Massively Multiplayer,Warface - Sniper Tournament Pack,2017-04-13
336700,Indie,Elastrix,2014-12-18
428320,Action,Blitz Breaker Soundtrack,2016-02-02
422180,Adventure,DROD: King Dugan's Dungeon,2016-10-25
622040,Casual,Zooicide,2017-06-30
327400,Simulation,Sid Meier's Colonization (Classic),1994-01-01
650291,Strategy,Seasonal Event - Cossacks 3: Summer Fair,2017-06-22
206122,Casual,Rocksmith - The Blues Brothers Band - Soul Man,2012-10-16
698770,Indie,Watch Me Jump,2018-04-19
412530,Casual,Atlantic Quest 2 - New Adventure -,2016-04-05
705640,Action,BACK TO THE EGG!,2017-12-27
267780,Indie,Talisman - The Highland Expansion,2015-03-06
461700,Casual,Seduce Me 2: The Demon War,2016-05-20
378810,Adventure,Steamroll,2016-02-19
434790,Strategy,Planet 1138,2016-02-18
420570,Action,Cubixx HD,2016-01-28
577403,Strategy,Pixel Puzzles Ultimate - Puzzle Pack: PP2 Birds,2017-01-10
206714,Simulation,Cities in Motion: Paris,2012-05-15
213650,Strategy,Dwarfs - F2P,2012-10-18
329200,Indie,Astray,2015-02-03
234023,RPG,The Banner Saga: Factions - Variations Pack,2013-04-17
528740,Simulation,Operation: New Earth,2016-12-14
485440,Strategy,Call Of The Mighty Warriors,2016-06-03
47570,Casual,Mishap 2: An Intentional Haunting - Collector's Edition,2011-01-28
420050,Strategy,Shadow Ninja: Endless Runner,2015-11-14
436607,Simulation,Rocksmith® 2014 – 80s Mix Song Pack,2016-04-19
352550,Strategy,Urban Empire,2017-01-20
690740,Casual,BOOKS,2017-08-23
359860,Free to Play,March of War - StormSiege,2015-05-26
550220,Casual,Charm Tale Quest,2016-10-26
715150,Adventure,Grim Legends 3: The Dark City - Artbook & Soundtrack,2017-11-30
461880,Indie,Hyposphere,2016-05-05
681980,Casual,Lycah,2017-07-21
265930,Indie,Goat Simulator,2014-04-01
504310,Simulation,The Cooking Game,2016-10-21
679040,RPG,Lepofrenia OST,2017-07-26
622470,Massively Multiplayer,Road Dogs,2017-09-25
625851,Casual,FreeStyleFootball - Ginger Package,2017-04-25
465830,Indie,Immortal Empire - Starter Pack 1,2016-04-29
383380,Adventure,Cosmonautica - Soundtrack,2015-07-01
689570,Indie,BattleCore Arena,2017-10-04
753520,Simulation,Armored Warfare - BMPT General’s Pack,2017-11-17
323370,RPG,TERA,2015-05-05
269030,RPG,The Yawhg,2013-05-30
590208,Simulation,Rocksmith® 2014 Edition – Remastered – Redbone - “Come and Get Your Love”,2017-05-02
458680,Action,Auto Age: Standoff,2017-09-21
205630,Simulation,Tropico 4: Modern Times,2012-03-29
338980,Simulation,MOAI: Build Your Dream,2013-04-07
441050,Casual,Polandball: Can into Space!,2016-06-16
708930,Simulation,Dice,2017-09-01
343422,RPG,Agarest 2 - Bundle #4,2015-03-19
361880,Casual,Depth Hunter 2: Treasure Hunter,2015-07-10
591900,Sports,Peak Angle: Drift Online - Germany Cars Pack,2017-02-21
436665,Simulation,Rocksmith® 2014 – Jefferson Airplane  - “White Rabbit”,2016-07-19
710000,Indie,Fantasy Grounds - Lost Library of Thoth (5E),2017-09-26
204523,Action,The Expendables 2 Videogame - Gunnar Jensen Upgrade DLC,2012-08-20
593700,Indie,Tower Fortress,2017-11-20
687130,Adventure,White Day - Horror Costume - Bong-Goo Lee,2017-08-22
340770,Action,Death Goat,2016-06-07
222980,Indie,Dead Pixels,2012-12-07
545980,Action,Voodoo Vince: Remastered,2017-04-18
342570,RPG,HIS (Heroes In the Sky),2015-03-03
488560,Adventure,Tumbleweed Express Soundtrack,2016-06-07
740050,Free to Play,Warface - Halloween Pack,2017-10-30
222065,Simulation,Rocksmith - Foo Fighters - Times Likes These,2012-12-18
339160,Casual,Tales of the Orient: The Rising Sun,2015-02-27
351390,Indie,Sentinels of the Multiverse - Rook City,2015-04-14
449570,Action,Space Moth DX Original Soundtrack,2016-03-09
253530,Free to Play,Fortress Forever,2007-09-13
762460,Adventure,Galaxy 3D Space Defender,2017-12-20
383070,Strategy,The Fleets of Sol,2016-04-01
658386,RPG,Sophia (for Athopiu),2017-06-29
334782,Sports,Project CARS - Classic Lotus Track Expansion,2015-11-24
370770,Indie,Holodrive,2016-03-24
626530,Action,Fate/EXTELLA - Deep Crimson Dress,2017-07-25
556222,Simulation,FSX Steam Edition: McDonnell Douglas DC-10™,2017-07-06
461430,Racing,EmergeNYC,2016-11-03
719900,Indie,Viewpoints - Radioactive Edition,2017-09-26
604350,Indie,Fantasy Grounds - Return to Freeport Part 3: Storming the Razor Caves (PFRPG),2017-03-07
397500,RPG,Labyronia RPG 2,2015-08-28
108231,Casual,Ticket to Ride - Switzerland,2012-05-24
649740,Massively Multiplayer,CRAFT BATTLE SIMULATOR,2017-06-11
726580,Indie,Game Machines: Arcade Casino,2017-10-19
98600,Action,Demolition Inc.,2011-09-19
520873,Adventure,Art of Cyan - Digital Art Book,2017-06-16
619720,RPG,Witch of Ice Kingdom,2014-11-20
693616,Free to Play,Hide and Seek - Lightbulb,2017-08-31
484970,Adventure,Goblin Scourge!,2017-07-28
603260,Sports,The Cat Games,2017-03-24
562600,Casual,Our Wonderful World,2016-11-29
442500,Strategy,Age of Gladiators,2016-02-25
688980,Massively Multiplayer,Duel of Summoners - Collectors Pack,2017-09-26
358950,Action,Shiftlings Demo,2015-04-14
524640,Action,Asura: Vengeance Expansion,2017-04-13
562800,Simulation,HOUND,2017-03-28
368980,Early Access,Force of Elements,2015-12-29
595010,Action,Violet Cycle,2017-12-13
368220,Strategy,Close Combat - Panthers in the Fog,2012-11-19
459640,Strategy,You... and who else?,2017-03-17
697870,Action,Cruz Brothers,Coming Soon
324420,Strategy,Desert Ashes,2014-11-10
412310,Free to Play,Labyrinth,2016-03-07
393460,Indie,Crazy Pixel Streaker,2016-03-02
